"","white","wage","Dany","Dmult","maemp","scht","qmab","qmab2","qvab","qvab2","paed_u","maed_u","agepa","agema","sib_u","wagebin"
"1225",1,2.10620156303048,1,">=A/eq",0,1,4,2,5,2,0,0,54,45,4,1
"1226",1,2.24621344683692,1,"O/eq",0,1,1,2,1,1,9,9,39,38,0,0
"1227",1,2.0108709151391,1,"O/eq",0,1,3,4,1,4,9,9,46,46,0,1
"1228",1,1.80877271015197,1,">=A/eq",1,3,2,2,5,4,11,13,50,45,2,1
"1229",1,2.68015393614769,1,">=A/eq",0,1,2,3,1,4,12,10,56,53,0,1
"1230",1,2.49832078628242,1,">=A/eq",1,1,5,2,1,4,9,9,46,45,1,1
"1231",1,1.42886764719151,1,">=A/eq",1,4,5,4,5,5,10,10,43,41,0,0
"1232",1,2.64490369311534,1,"O/eq",1,3,4,5,5,5,10,10,39,39,2,1
"1233",1,2.08296893071383,1,"O/eq",1,1,2,5,4,5,9,9,40,39,3,0
"1234",1,1.67658410547301,1,"O/eq",1,1,5,1,5,2,9,15,50,39,0,0
"1235",1,1.63756879954599,0,"O/eq",1,2,2,3,1,2,9,10,45,38,0,0
"1236",1,3.13167609344237,1,">=A/eq",0,3,5,4,5,5,9,9,45,49,0,1
"1237",1,0.312583040678874,0,"None",0,1,1,1,1,1,9,9,71,47,9,0
"1238",1,2.45446825539693,1,">=A/eq",1,4,1,3,4,5,12,12,39,45,1,1
"1239",1,1.76536159752868,1,">=A/eq",1,1,1,2,1,4,11,9,56,53,3,1
"1240",1,1.80126097123139,1,">=A/eq",1,3,4,5,4,5,9,9,45,45,0,1
"1241",1,1.65718832495622,1,">=A/eq",0,1,3,4,4,4,0,0,39,38,0,0
"1242",1,1.76194222830236,1,">=A/eq",0,3,4,4,4,5,11,10,38,39,0,0
"1243",1,1.69208621233702,1,"O/eq",1,1,4,5,1,4,10,10,39,37,1,1
"1244",1,1.7231344813481,1,">=A/eq",0,4,5,5,5,4,18,11,47,44,3,0
"1245",1,1.56396895763464,0,"None",1,1,1,2,1,1,9,10,50,43,1,0
"1246",1,2.64349221531302,0,"None",0,1,4,3,3,4,9,9,48,47,10,1
"1247",1,2.02109701628797,1,">=A/eq",1,2,4,2,3,3,9,7,55,37,4,0
"1248",1,2.3513129753992,0,"None",0,1,2,1,1,1,9,9,49,40,6,0
"1249",0,1.78109035827219,1,">=A/eq",1,1,2,1,1,2,9,12,52,51,3,0
"1250",1,1.5938012690749,0,"None",1,2,4,4,2,3,9,9,41,42,1,0
"1251",1,1.70724660367705,1,"O/eq",1,1,3,3,5,3,9,11,48,43,1,1
"1252",1,2.23036620696076,1,">=A/eq",1,1,3,3,3,4,13,11,44,43,2,1
"1253",1,2.69762679724954,1,"O/eq",0,1,1,1,1,1,10,10,38,37,1,1
"1254",1,1.63539677509107,1,">=A/eq",1,1,2,1,1,1,10,10,36,38,0,0
"1255",1,2.01586011610925,0,">=A/eq",1,1,4,1,2,1,9,9,47,46,3,1
"1256",1,1.19757124246098,1,"O/eq",1,3,5,4,5,3,9,10,41,40,1,0
"1257",1,1.17676431755535,1,">=A/eq",1,1,4,2,1,1,10,10,39,35,3,0
"1258",1,1.50296794762835,1,"O/eq",0,5,4,2,1,3,9,9,41,39,0,0
"1259",1,2.32197824236937,0,"None",0,1,2,2,1,2,9,9,49,47,0,0
"1260",1,2.53647063486278,1,"O/eq",1,2,3,2,2,2,10,9,41,41,0,1
"1261",1,1.5716990379151,1,"O/eq",1,2,5,5,4,4,9,11,44,43,2,0
"1262",1,1.30072924611159,0,"None",0,2,4,5,2,2,10,10,49,43,0,0
"1263",1,2.81432907190174,0,">=A/eq",1,1,1,1,1,1,9,9,56,49,1,1
"1264",1,1.80947118182667,0,"None",0,1,3,1,3,1,8,11,42,34,0,0
"1265",1,1.78717086627148,1,"O/eq",1,2,3,1,1,1,9,10,57,50,2,0
"1266",1,1.379802538082,0,">=A/eq",1,1,3,3,4,2,10,10,39,36,4,0
"1267",1,2.10713245416992,1,">=A/eq",0,1,1,3,2,1,0,0,63,52,0,0
"1268",1,1.4883361053653,0,"None",0,2,4,3,2,2,9,11,43,44,2,0
"1269",1,1.89198373770341,1,">=A/eq",1,1,4,4,3,2,10,10,50,45,2,0
"1270",1,2.48948853067123,1,">=A/eq",1,2,4,2,2,2,9,11,44,42,1,1
"1271",1,2.39076556265354,1,">=A/eq",1,3,5,3,3,4,11,11,51,48,1,1
"1272",1,0.877934150164945,0,"None",1,2,1,1,3,1,9,9,61,46,2,0
"1273",0,2.73646788229235,1,">=A/eq",1,4,5,4,4,4,13,15,45,40,2,1
"1274",1,1.41822870378383,0,"None",1,1,1,2,1,1,9,9,49,41,1,0
"1275",1,1.81621786998585,0,"None",0,1,1,1,1,1,9,11,57,57,2,0
"1276",1,1.42323174607008,0,"O/eq",1,1,4,1,4,1,11,9,44,42,1,0
"1277",1,1.97260243119672,1,"O/eq",1,1,1,2,1,2,11,9,44,44,3,0
"1278",1,1.22929361904971,1,"O/eq",1,1,2,3,4,3,9,11,46,41,1,0
"1279",1,1.72715446469374,0,">=A/eq",1,1,1,4,3,3,9,9,47,43,5,0
"1280",1,1.12437019567005,0,"None",1,2,2,2,2,3,9,10,41,37,1,0
"1281",1,2.84556084545329,1,"O/eq",0,1,2,4,4,5,0,0,59,49,0,1
"1282",1,2.42563733807765,1,">=A/eq",1,1,4,2,5,3,9,10,50,45,1,1
"1283",1,2.21841831016355,0,"None",1,1,2,3,2,1,9,10,47,38,4,0
"1284",1,2.57149954373017,1,"O/eq",0,4,3,4,5,4,10,11,47,45,0,1
"1285",1,2.77346247830429,0,"None",0,1,1,2,1,1,9,11,38,35,0,1
"1286",1,2.71786550129764,1,">=A/eq",1,1,5,5,4,5,13,9,47,50,1,1
"1287",1,1.41336959972978,1,">=A/eq",0,1,5,5,5,5,18,17,43,44,1,0
"1288",1,1.62827065540478,1,">=A/eq",0,2,5,4,2,5,0,0,35,34,0,0
"1289",1,2.18516561901197,0,">=A/eq",1,1,2,2,3,2,10,9,45,44,2,0
"1290",1,2.91987831913866,1,">=A/eq",0,4,3,5,2,3,18,18,46,45,3,1
"1291",1,1.90591370407492,0,"None",1,2,2,1,2,1,9,9,58,46,1,0
"1292",1,2.07059868983924,1,">=A/eq",0,3,4,3,5,3,9,12,43,35,0,1
"1293",1,1.58862925390713,0,"None",1,2,2,3,1,1,9,10,41,37,3,0
"1294",1,2.30259407823905,0,"None",0,2,4,3,2,1,9,9,53,46,0,0
"1295",1,1.98042668192647,1,">=A/eq",1,1,2,5,4,4,9,10,41,39,6,1
"1296",1,2.59442793042399,0,"None",0,2,4,1,2,3,9,9,43,42,5,1
"1297",1,1.82941343891434,1,"O/eq",0,1,1,3,1,1,9,9,49,48,0,0
"1298",1,1.88180173048749,1,"O/eq",0,1,1,2,1,1,9,9,58,54,2,0
"1299",1,2.65217033331283,0,"None",0,1,3,1,3,2,11,9,50,41,3,1
"1300",1,4.15091246715747,1,">=A/eq",1,1,3,3,3,3,9,9,52,48,1,1
"1301",1,2.83829248999245,1,">=A/eq",0,1,3,2,2,2,0,0,40,43,0,1
"1302",1,1.80510186264291,1,">=A/eq",0,1,2,4,4,5,12,10,47,38,1,1
"1303",1,2.30475454451516,1,">=A/eq",0,3,5,4,5,5,10,11,42,39,2,1
"1304",1,1.71222818968818,1,"O/eq",0,1,5,5,3,5,0,0,44,40,0,0
"1305",1,1.80125939007849,1,">=A/eq",1,1,1,5,1,5,12,13,42,42,2,1
"1306",1,2.56061132927425,1,">=A/eq",1,2,5,4,2,4,9,9,52,48,5,1
"1307",1,2.83945781039074,0,"None",0,2,3,1,4,2,9,9,56,56,4,1
"1308",1,1.52692069602199,1,"O/eq",1,3,5,3,5,4,11,12,50,44,2,0
"1309",1,2.50448001362383,1,">=A/eq",1,4,5,3,4,3,11,11,42,46,0,1
"1310",1,2.27098981267772,1,"O/eq",1,2,4,3,3,3,9,13,44,42,1,1
"1311",1,2.23349043121561,1,">=A/eq",1,3,5,4,5,4,12,11,49,47,1,1
"1312",1,1.56228861701675,1,">=A/eq",0,1,2,2,5,3,10,10,40,36,1,0
"1313",1,2.06386592448689,1,">=A/eq",0,1,5,5,2,4,15,11,58,56,2,1
"1314",1,1.00801467965357,0,"None",0,2,2,2,2,1,9,9,47,48,0,0
"1315",1,2.40937146707438,1,">=A/eq",0,1,3,4,2,4,9,11,45,42,3,1
"1316",1,2.31087418133393,1,">=A/eq",1,4,5,5,5,5,18,17,49,46,1,1
"1317",1,2.45240982738324,1,">=A/eq",0,4,5,4,4,5,9,12,42,41,0,1
"1318",1,2.21435938216746,1,"O/eq",1,3,4,3,3,4,10,11,46,50,1,1
"1319",1,2.8918902061414,1,">=A/eq",1,1,1,4,1,4,10,10,38,36,1,1
"1320",1,1.39649033686146,0,"None",0,1,4,3,2,3,0,0,66,58,0,0
"1321",1,2.16022927709855,0,">=A/eq",0,1,5,3,2,2,10,10,38,39,1,0
"1322",1,2.16806119843386,1,">=A/eq",1,3,3,2,4,4,17,10,49,42,1,0
"1323",1,2.12544577312656,0,"O/eq",1,1,4,3,4,4,11,10,39,37,1,1
"1324",1,1.19365519448183,1,"O/eq",1,1,4,4,3,4,9,10,44,39,0,0
"1325",1,1.72262391843833,0,"None",0,1,4,4,3,4,9,9,53,43,0,0
"1326",1,2.3765956980642,1,">=A/eq",1,1,5,4,4,4,9,11,51,44,1,1
"1327",1,1.71506850095466,1,">=A/eq",0,5,1,1,1,2,0,0,39,39,2,0
"1328",0,2.70214025303721,0,"None",0,2,2,2,3,1,0,0,43,39,2,1
"1329",1,2.98951589362695,1,">=A/eq",0,4,5,4,5,3,17,15,49,47,0,1
"1330",1,2.19650969770737,0,"None",0,2,4,2,1,2,0,0,48,42,1,0
"1331",1,1.7685019322671,0,"None",1,1,1,1,1,1,9,10,54,37,2,0
"1332",1,2.13621395174413,1,">=A/eq",1,2,4,2,5,3,11,9,44,42,2,0
"1333",1,1.85094342124649,0,"None",1,1,1,1,1,1,9,9,45,44,1,0
"1334",1,2.22194146527908,1,"O/eq",0,2,1,2,2,2,11,9,42,45,0,0
"1335",1,2.46347726648673,1,">=A/eq",0,1,5,5,4,5,9,9,54,51,0,1
"1336",1,1.26751098199748,1,">=A/eq",1,1,5,5,4,5,9,15,51,47,2,0
"1337",1,2.39314326108433,1,">=A/eq",1,1,2,4,2,4,9,11,41,41,1,1
"1338",1,3.55176446866244,1,"O/eq",1,2,2,3,2,2,9,12,49,43,1,1
"1339",1,2.29718784801662,0,"None",0,1,1,3,1,1,0,0,41,38,0,1
"1340",1,2.35857042693533,1,"O/eq",0,1,3,2,2,3,9,9,56,47,0,1
"1341",1,2.07252633781172,1,">=A/eq",1,2,4,2,2,3,10,10,39,39,3,1
"1342",1,1.19136228691787,0,">=A/eq",0,1,1,1,1,1,11,9,48,47,0,0
"1343",1,1.62105811131187,0,"None",1,1,4,4,3,4,10,11,58,50,1,0
"1344",1,2.70059396652504,1,"O/eq",0,1,5,3,4,5,9,11,40,36,0,1
"1345",1,2.15775666991249,1,">=A/eq",1,1,2,2,2,2,9,9,43,41,1,0
"1346",1,1.04935219651088,0,"None",1,1,5,5,5,5,11,11,45,47,1,0
"1347",1,2.58800222934224,1,">=A/eq",0,1,4,3,4,2,9,9,43,43,0,1
"1348",1,1.85009881784209,0,"None",1,1,3,4,5,4,9,9,49,55,2,1
"1349",1,1.04352800687775,1,">=A/eq",0,2,2,5,5,5,11,12,44,43,3,0
"1350",1,1.98040420399048,1,"O/eq",0,1,1,4,1,4,9,9,42,41,0,1
"1351",1,2.17817212641239,1,">=A/eq",1,1,4,5,4,4,9,10,43,39,2,1
"1352",1,1.84474674426019,0,"None",1,1,3,3,1,4,9,10,52,45,2,0
"1353",1,1.69802500749939,0,"None",0,1,3,4,3,3,11,10,55,38,4,0
"1354",1,2.80564886634238,1,"O/eq",1,1,5,3,1,1,11,10,48,46,3,1
"1355",1,2.25343796610833,0,"None",1,1,1,2,4,3,9,9,46,46,1,1
"1356",1,2.41595617891289,1,">=A/eq",0,1,4,3,2,5,11,13,49,46,1,1
"1357",1,2.05162539286539,0,">=A/eq",0,1,4,1,1,1,9,11,42,42,2,1
"1358",1,2.98180113499984,1,">=A/eq",0,1,3,5,4,5,0,0,55,48,0,1
"1359",1,1.88444622210226,1,">=A/eq",0,3,3,5,5,5,17,9,54,54,1,1
"1360",1,2.53435172862374,1,">=A/eq",1,2,4,4,3,4,12,11,40,40,2,1
"1361",0,1.12537483731285,1,">=A/eq",0,1,3,5,5,5,10,9,47,44,2,0
"1362",1,2.3108920531813,0,"None",1,1,3,2,1,2,10,11,45,40,1,1
"1363",1,1.69161149091087,0,"None",1,2,2,4,3,2,9,10,44,38,2,0
"1364",1,1.87520438688807,0,"None",1,1,3,1,3,1,9,10,42,39,1,0
"1365",1,2.04813344706781,1,"O/eq",1,1,3,3,3,3,9,9,45,42,2,0
"1366",1,2.39506897120737,0,"None",1,1,5,5,3,5,9,9,43,42,1,1
"1367",1,1.65255335136316,0,"None",0,2,2,2,2,1,0,0,44,43,0,0
"1368",1,2.21660792361945,1,">=A/eq",1,3,5,5,5,5,9,11,50,45,0,1
"1369",1,2.23223840864375,0,"None",0,1,3,3,5,2,9,9,45,43,1,1
"1370",1,2.10312122944742,1,">=A/eq",1,1,3,5,4,5,9,11,48,41,3,0
"1371",1,1.71615070826374,1,"O/eq",0,1,1,3,2,3,9,9,40,38,1,0
"1372",1,2.12699306104332,1,">=A/eq",0,1,5,5,4,5,10,11,46,41,2,1
"1373",1,2.35380813130177,1,"O/eq",0,2,2,5,1,2,9,9,51,54,2,0
"1374",1,2.68627305305563,1,">=A/eq",1,4,5,5,4,5,15,15,41,39,1,1
"1375",1,2.67876349994912,1,">=A/eq",0,1,4,5,4,4,9,9,57,54,3,1
"1376",1,2.20916584227234,1,">=A/eq",0,2,3,5,2,5,10,9,52,53,0,1
"1377",1,2.32782316720113,1,">=A/eq",0,3,3,3,3,4,10,11,47,43,1,0
"1378",1,2.29385132738389,1,">=A/eq",0,1,3,5,4,4,11,10,46,41,4,1
"1379",0,2.54943227767944,1,">=A/eq",0,3,5,4,5,4,17,10,46,41,3,1
"1380",1,1.39065953483805,0,"None",0,1,1,3,1,1,9,10,41,38,1,0
"1381",1,2.68361462699249,1,">=A/eq",0,3,4,5,4,5,9,7,63,55,0,1
"1382",1,2.32148109353147,1,"O/eq",0,1,5,5,2,5,0,0,65,46,0,0
"1383",1,2.29177543148399,1,">=A/eq",1,1,4,5,4,5,17,17,42,42,1,1
"1384",1,2.68381821527145,1,"O/eq",0,1,4,5,4,4,9,9,41,36,0,1
"1385",1,2.27007526531816,1,">=A/eq",1,2,4,3,2,3,9,10,41,36,2,1
"1386",1,2.42498250561766,1,">=A/eq",1,1,3,4,4,3,12,9,45,45,0,1
"1387",1,2.41221994790249,1,">=A/eq",0,5,2,4,1,3,13,12,47,46,1,1
"1388",1,1.92558751069009,0,"O/eq",1,1,2,1,2,1,10,10,40,40,0,0
"1389",1,1.56506312265992,1,">=A/eq",1,2,3,5,2,4,9,9,50,53,2,0
"1390",1,1.59153382945806,0,"None",1,5,2,2,1,2,9,10,42,39,3,0
"1391",1,2.34534831834026,1,"O/eq",0,4,3,3,2,2,10,9,44,43,0,1
"1392",1,1.83635134366341,1,">=A/eq",0,1,5,3,5,4,13,9,42,41,0,1
"1393",1,2.72867228835822,1,">=A/eq",1,1,3,2,2,2,9,9,44,46,0,1
"1394",1,1.66754056699574,1,"O/eq",0,1,3,1,3,2,11,12,46,47,4,0
"1395",1,1.85551016917452,1,"O/eq",1,2,3,4,2,2,10,10,43,39,1,0
"1396",1,2.35041162697598,1,">=A/eq",1,1,4,5,5,4,9,9,49,48,1,1
"1397",1,2.25532934116199,1,">=A/eq",0,1,5,5,5,5,9,9,42,40,1,1
"1398",1,1.48791790916585,1,"O/eq",0,1,5,3,2,4,9,9,46,45,2,0
"1399",1,2.78560615237802,0,">=A/eq",0,2,1,4,4,4,9,9,59,49,0,1
"1400",1,1.78243239945733,0,"None",0,1,4,1,5,2,0,0,43,37,0,1
"1401",1,1.36652420531027,1,">=A/eq",1,2,3,4,3,3,9,9,45,39,2,0
"1402",1,2.69299921323545,0,"None",1,1,3,3,4,2,10,10,59,49,2,1
"1403",1,2.86513288342394,1,">=A/eq",1,1,5,3,5,3,9,10,43,36,1,1
"1404",1,2.99478108226322,1,">=A/eq",0,1,5,5,5,5,0,0,46,40,0,1
"1405",1,2.71068192389794,1,">=A/eq",0,1,3,5,2,5,0,0,37,35,0,1
"1406",1,2.52101648459211,1,"O/eq",0,1,4,4,4,4,13,13,59,56,5,1
"1407",1,2.04214799590409,1,">=A/eq",0,4,5,5,5,5,18,10,49,44,3,0
"1408",1,2.00370537070557,1,">=A/eq",1,1,3,5,4,5,11,11,42,46,3,1
"1409",1,2.17508147819899,0,">=A/eq",1,1,5,2,5,3,9,10,43,38,2,0
"1410",1,3.54730122582986,1,">=A/eq",0,1,2,3,3,3,18,11,47,45,0,1
"1411",1,2.42959770443849,0,"O/eq",0,2,4,4,2,1,0,0,50,44,2,1
"1412",1,2.64873981336132,0,">=A/eq",1,1,1,3,3,2,9,9,48,43,2,1
"1413",1,2.91612913273275,1,">=A/eq",0,1,3,4,3,2,13,9,43,45,3,1
"1414",1,2.47817616444081,1,">=A/eq",0,1,2,3,3,3,13,9,43,45,3,0
"1415",1,1.51368639548309,1,">=A/eq",0,3,3,5,4,4,12,9,47,44,0,0
"1416",1,2.38124722801149,1,">=A/eq",1,1,2,2,2,3,9,9,45,43,0,0
"1417",1,2.55776233947835,1,">=A/eq",1,1,4,4,4,3,9,9,57,46,1,1
"1418",1,1.92767309793271,1,"O/eq",1,2,1,2,5,3,10,9,41,40,7,0
"1419",1,2.20726699871011,0,"None",0,1,2,3,1,1,9,9,54,54,0,1
"1420",1,1.77839449094608,0,"None",1,1,2,5,1,1,9,10,48,41,1,0
"1421",1,2.29373075137846,1,"O/eq",1,1,3,2,3,1,9,9,41,41,2,1
"1422",1,1.95322007290087,0,">=A/eq",1,1,1,3,3,2,9,11,53,52,2,0
"1423",1,1.84182720328681,1,">=A/eq",1,4,5,5,5,5,11,10,41,40,1,1
"1424",1,2.22777039115317,1,"O/eq",1,1,4,3,2,3,10,10,40,38,3,0
"1425",1,2.12537245638669,1,"O/eq",0,1,2,1,1,1,9,10,40,34,5,1
"1426",1,2.26618757192046,1,">=A/eq",1,1,4,4,4,4,9,11,45,39,1,1
"1427",1,1.41237300867215,1,"O/eq",0,1,1,1,1,1,0,0,41,37,0,0
"1428",1,2.27944080904126,1,"O/eq",0,1,2,2,1,1,10,9,66,56,0,1
"1429",1,2.56105160573498,1,">=A/eq",1,2,5,5,1,3,10,10,40,36,0,1
"1430",1,2.84726345632225,1,">=A/eq",1,3,5,5,3,4,12,12,56,50,1,1
"1431",1,3.24368669977412,1,">=A/eq",0,4,5,5,5,5,17,15,50,48,2,1
"1432",1,2.98088112520054,1,">=A/eq",1,1,4,3,2,3,10,10,39,37,0,1
"1433",1,2.07538077165373,0,"None",1,1,4,2,3,2,10,10,38,33,1,1
"1434",1,1.92292443686165,0,"None",1,1,1,2,1,2,9,10,48,38,4,0
"1435",1,1.62128091906197,0,">=A/eq",1,1,2,3,2,2,9,10,48,38,4,0
"1436",1,2.91054383711889,0,">=A/eq",0,1,4,4,5,3,9,11,42,42,1,1
"1437",1,2.32128034881316,0,">=A/eq",0,1,3,1,4,1,0,0,59,51,0,0
"1438",1,2.3615240752697,0,"None",1,1,1,1,1,2,9,9,48,42,1,0
"1439",1,2.02642385917716,1,">=A/eq",1,2,3,3,4,3,8,10,46,40,1,1
"1440",1,1.85737229697407,1,">=A/eq",1,1,4,5,2,4,9,10,43,42,2,1
"1441",1,1.55733124515973,1,"O/eq",0,1,3,4,3,3,9,9,47,45,2,0
"1442",1,1.41633183578961,0,"None",1,1,2,2,3,1,9,9,53,50,6,0
"1443",1,2.32524617318996,1,">=A/eq",0,1,2,2,3,3,12,12,45,43,1,1
"1444",1,1.36552144191228,1,">=A/eq",1,1,3,3,4,3,9,9,48,45,1,0
"1445",1,2.59569712379016,1,">=A/eq",0,3,5,5,4,5,9,9,41,41,0,1
"1446",1,1.93705786531791,1,"O/eq",0,2,2,3,5,5,11,10,45,44,1,0
"1447",1,1.50323886726983,0,"None",1,2,2,1,1,2,9,10,42,39,3,0
"1448",1,1.76111724087968,1,"O/eq",1,2,4,3,4,3,10,10,37,36,1,1
"1449",1,2.0337825617753,1,">=A/eq",1,1,5,2,3,1,9,10,43,38,1,0
"1450",1,3.503931700252,1,">=A/eq",0,1,2,4,3,3,0,0,46,47,0,1
"1451",1,2.40586738730781,1,">=A/eq",0,1,4,5,3,3,0,0,38,41,0,1
"1452",1,2.12789818504825,0,">=A/eq",1,2,3,1,3,2,9,9,47,46,0,0
"1453",1,1.58930270909332,0,">=A/eq",0,2,3,3,2,2,9,9,48,46,0,0
"1454",1,1.95973435370251,0,"O/eq",0,2,1,1,2,2,0,0,40,41,0,0
"1455",1,1.63557485723868,0,">=A/eq",1,1,5,4,2,3,9,9,51,46,3,0
"1456",1,2.18042222689837,1,">=A/eq",1,3,5,5,5,4,10,10,36,34,3,1
"1457",1,2.94438440958038,1,">=A/eq",1,3,5,5,5,5,18,18,44,44,3,1
"1458",1,1.85549100209028,0,"None",1,1,1,2,3,2,10,9,42,42,2,0
"1459",1,1.92384203709661,0,">=A/eq",1,2,4,1,2,2,9,9,46,48,1,0
"1460",1,2.03946462948807,0,"O/eq",1,2,1,1,1,1,9,9,44,45,2,0
"1461",1,1.61203630664385,0,"None",1,2,2,2,4,2,9,10,40,33,2,0
"1462",1,1.5644190334715,0,">=A/eq",1,2,3,1,1,1,9,10,56,49,3,0
"1463",1,1.04638819443062,0,"None",0,2,3,1,1,1,9,10,47,40,5,0
"1464",1,1.08218153356575,0,"None",1,2,5,3,3,3,9,9,40,35,1,0
"1465",1,1.86235810606741,0,"None",1,1,3,3,3,3,11,10,45,40,1,0
"1466",1,3.07285348768346,0,"O/eq",0,2,2,3,2,4,10,9,54,49,5,1
"1467",1,2.5650660272222,1,">=A/eq",0,1,5,5,3,4,0,0,40,41,0,1
"1468",1,1.56102688680403,1,">=A/eq",1,1,3,4,3,4,9,11,41,38,2,0
"1469",1,2.04061503941194,1,">=A/eq",0,1,3,4,3,4,10,10,38,36,2,1
"1470",1,2.5063995544333,0,"None",1,1,3,1,2,1,9,9,39,41,3,0
"1471",1,1.53277383279056,0,"None",0,2,3,1,4,1,9,10,43,39,2,0
"1472",1,1.56434726854787,0,"None",0,1,3,2,2,2,10,10,39,40,2,0
"1473",1,2.15625925385393,0,"None",0,2,2,2,2,1,9,10,44,40,4,0
"1474",1,1.81949761253782,0,"None",0,2,1,2,1,1,0,0,52,47,2,0
"1475",1,1.52802293328569,0,"None",0,1,3,2,3,3,9,9,54,50,5,0
"1476",1,1.74850916769355,1,">=A/eq",0,3,3,5,5,5,18,10,39,37,2,1
"1477",1,1.58882532268763,0,"None",0,2,2,2,1,1,0,0,39,38,2,0
"1478",1,2.57704477873631,0,"None",0,1,1,1,1,1,7,7,45,45,0,1
"1479",1,1.97222234774381,0,"None",0,1,1,1,1,1,8,9,44,43,0,0
"1480",1,3.26760465395636,1,">=A/eq",1,1,2,5,5,4,10,10,40,40,3,1
"1481",1,2.07541148085147,1,">=A/eq",0,4,4,4,3,4,0,0,42,42,0,0
"1482",1,1.58510771743022,0,"None",1,2,3,4,2,3,9,9,48,49,2,0
"1483",1,1.75934277311899,0,"O/eq",0,1,1,4,2,5,0,0,46,36,0,0
"1484",1,1.89174903882667,1,">=A/eq",1,1,4,4,4,5,10,12,39,39,2,0
"1485",1,2.30352659663185,1,"O/eq",1,1,5,3,1,2,10,9,42,50,1,1
"1486",1,2.53450736729428,1,">=A/eq",1,1,4,5,4,5,9,11,42,41,2,1
"1487",1,1.66098726331257,1,">=A/eq",1,3,5,5,4,5,9,10,58,44,1,1
"1488",1,3.08474416239188,1,">=A/eq",1,1,5,5,5,5,9,9,50,49,2,1
"1489",1,2.04138614120893,1,">=A/eq",1,1,3,5,5,5,12,10,41,41,1,1
"1490",1,1.83808761485852,1,">=A/eq",1,2,3,4,2,5,9,10,46,40,1,1
"1491",1,1.44457287853584,1,">=A/eq",0,2,5,2,5,1,9,11,57,49,1,0
"1492",1,1.24154361104593,0,"None",1,2,2,1,4,3,9,10,42,39,2,0
"1493",1,1.1231719928328,0,"None",0,1,5,5,4,4,9,9,51,53,0,0
"1494",1,2.33077693055384,0,"None",1,1,5,2,3,3,9,9,42,49,2,0
"1495",1,1.51258767326362,0,"O/eq",1,2,1,3,2,2,9,10,41,36,1,0
"1496",1,1.79155999654904,1,">=A/eq",0,1,3,5,5,4,11,10,37,37,4,0
"1497",1,2.16781876701861,1,">=A/eq",0,4,5,5,5,5,18,13,56,53,2,0
"1498",1,1.65059674880468,1,">=A/eq",0,1,4,5,2,4,9,9,44,42,1,0
"1499",1,2.82564853620716,1,">=A/eq",1,2,3,3,2,2,9,10,41,40,1,1
"1500",1,2.53163496637717,1,">=A/eq",0,2,4,4,4,3,13,9,43,42,2,1
"1501",1,1.73569079628214,0,"None",0,2,2,2,1,1,10,10,41,39,4,0
"1502",1,2.40883893147111,1,">=A/eq",0,2,1,3,2,2,9,9,46,43,1,1
"1503",1,2.05145624070429,1,">=A/eq",1,2,3,3,2,3,9,10,43,39,1,0
"1504",1,2.23285236232914,0,"O/eq",1,1,4,3,3,2,10,11,41,42,2,1
"1505",1,2.34326076414436,1,">=A/eq",1,1,5,3,4,3,9,15,49,54,1,1
"1506",1,1.86150690051727,0,"O/eq",1,2,4,4,2,1,9,9,44,47,0,0
"1507",1,2.04248556401581,1,">=A/eq",1,4,4,5,5,5,11,12,39,37,4,1
"1508",1,2.05069386586547,1,"O/eq",1,1,5,5,5,4,9,9,40,41,2,0
"1509",1,2.42849708814174,1,"O/eq",0,2,5,2,4,3,10,10,51,45,0,1
"1510",1,1.18555551418103,0,"None",0,2,2,1,1,1,9,10,42,39,4,0
"1511",1,2.18979539792053,1,">=A/eq",1,2,2,5,2,3,9,9,45,44,1,1
"1512",1,1.5623363670893,1,"O/eq",1,2,4,4,3,3,18,18,49,48,2,0
"1513",1,2.240938605275,1,">=A/eq",0,1,5,4,3,3,0,0,58,48,0,1
"1514",1,2.22038961970248,1,">=A/eq",0,1,5,4,3,4,9,9,55,46,0,1
"1515",1,1.80638801283203,0,"None",0,2,2,1,1,1,0,0,60,42,0,0
"1516",1,2.30087474384345,0,"None",1,2,3,2,3,2,10,10,41,37,3,0
"1517",1,2.27779813599773,1,">=A/eq",0,3,5,3,4,4,11,11,46,41,1,1
"1518",1,1.29343374911695,0,"None",0,1,4,2,3,3,0,0,46,40,0,0
"1519",1,1.25305711221882,0,"None",0,1,1,2,1,1,0,0,47,52,3,0
"1520",1,1.20398315857165,1,">=A/eq",1,1,1,3,1,1,9,10,41,40,3,0
"1521",1,1.96266315784305,1,">=A/eq",1,3,4,5,4,5,11,9,56,48,1,1
"1522",1,2.14613242377527,1,">=A/eq",0,4,5,4,5,4,9,9,57,52,3,1
"1523",1,1.44558780291118,1,">=A/eq",1,5,5,4,4,4,9,11,42,43,1,0
"1524",1,2.35705430759117,0,"None",1,1,2,1,1,1,9,10,41,39,3,0
"1525",1,3.28810596605763,1,">=A/eq",1,1,3,5,2,4,9,9,50,47,1,1
"1526",1,1.71571544837206,0,"O/eq",0,1,3,1,2,1,0,0,38,36,2,0
"1527",1,2.1510375852231,1,">=A/eq",0,1,4,5,2,4,11,9,47,44,3,1
"1528",1,2.19902972900308,0,"O/eq",0,3,5,3,4,4,9,9,50,50,10,1
